Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
40:34.3,40,3,TRUE,,,,,
40:34.5,42,3,TRUE,,,,,
40:34.6,45,3,TRUE,,,,,
40:34.7,45,3,TRUE,,,,,
40:34.9,43,3,TRUE,,,,,
40:35.0,42,3,TRUE,,,,,
40:35.2,41,3,TRUE,,,,,
40:35.4,41,3,TRUE,,,,,
40:35.5,42,3,TRUE,,,,,
40:35.7,44,3,TRUE,,,,,
40:35.8,41,3,TRUE,,,,,
40:36.0,41,3,TRUE,,,,,
40:36.1,42,3,TRUE,,,,,
40:36.2,41,3,TRUE,,,,,
40:36.4,41,3,TRUE,,,,,
40:36.5,42,3,TRUE,,,,,
40:36.7,41,3,TRUE,,,,,
40:36.8,45,3,TRUE,,,,,
40:37.0,43,3,TRUE,,,,,
40:37.1,41,3,TRUE,,,,,
40:37.3,40,3,TRUE,,,,,
40:37.5,41,3,TRUE,,,,,
40:37.6,40,3,TRUE,,,,,
40:37.7,40,3,TRUE,,,,,
40:37.9,40,3,TRUE,,,,,
40:38.0,42,3,TRUE,,,,,
40:38.2,44,3,TRUE,,,,,
40:38.4,45,3,TRUE,,,,,
40:38.6,40,3,TRUE,,,,,
40:38.7,41,3,TRUE,,,,,
40:38.9,41,3,TRUE,,,,,
40:39.0,42,3,TRUE,,,,,
40:39.1,44,3,TRUE,,,,,
40:39.3,41,3,TRUE,,,,,
40:39.4,41,3,TRUE,,,,,
40:39.5,41,3,TRUE,,,,,
40:39.7,40,3,TRUE,,,,,
40:39.8,41,3,TRUE,,,,,
40:40.0,39,3,TRUE,,,,,
40:40.1,39,3,TRUE,,,,,
40:40.2,42,3,TRUE,,,,,
40:40.3,41,3,TRUE,,,,,
40:40.5,40,3,TRUE,,,,,
40:40.7,40,3,TRUE,,,,,
40:40.8,39,3,TRUE,,,,,
40:41.0,41,3,TRUE,,,,,
40:41.2,39,3,TRUE,,,,,
40:41.3,45,3,TRUE,,,,,
40:41.4,46,3,TRUE,,,,,
40:41.6,41,3,TRUE,,,,,
40:41.8,43,3,TRUE,,,,,
40:41.9,42,3,TRUE,,,,,
40:42.1,39,3,TRUE,,,,,
40:42.2,42,3,TRUE,,,,,
40:42.3,40,3,TRUE,,,,,
40:42.5,42,3,TRUE,,,,,
40:42.7,40,3,TRUE,,,,,
40:42.8,45,3,TRUE,,,,,
40:42.9,42,3,TRUE,,,,,
40:43.1,39,3,TRUE,,,,,
40:43.2,43,3,TRUE,,,,,
40:43.4,40,3,TRUE,,,,,
40:43.5,44,3,TRUE,,,,,
40:43.7,56,3,TRUE,,,,,
40:43.8,45,3,TRUE,,,,,
40:44.0,44,3,TRUE,,,,,
40:44.2,39,3,TRUE,,,,,
40:44.4,41,3,TRUE,,,,,
40:44.5,43,3,TRUE,,,,,
40:44.6,41,3,TRUE,,,,,
40:44.8,39,3,TRUE,,,,,
40:44.9,39,3,TRUE,,,,,
40:45.1,43,3,TRUE,,,,,
40:45.2,40,3,TRUE,,,,,
40:45.4,49,3,TRUE,,,,,
40:45.6,55,3,TRUE,,,,,
