Timestamp,TimeToClassify,LabelCount,IsRunningLocally
2020-05-25 01:57:19.118,41,3,true
2020-05-25 01:57:19.261,46,3,true
2020-05-25 01:57:19.440,41,3,true
2020-05-25 01:57:19.584,48,3,true
2020-05-25 01:57:19.744,41,3,true
2020-05-25 01:57:19.881,41,3,true
2020-05-25 01:57:20.014,39,3,true
2020-05-25 01:57:20.183,43,3,true
2020-05-25 01:57:20.319,44,3,true
2020-05-25 01:57:20.461,45,3,true
2020-05-25 01:57:20.600,40,3,true
2020-05-25 01:57:20.738,41,3,true
2020-05-25 01:57:20.877,43,3,true
2020-05-25 01:57:21.064,43,3,true
2020-05-25 01:57:21.223,40,4,true
2020-05-25 01:57:21.360,43,4,true
2020-05-25 01:57:21.495,40,4,true
2020-05-25 01:57:21.639,47,4,true
2020-05-25 01:57:21.780,45,4,true
2020-05-25 01:57:21.918,40,4,true
2020-05-25 01:57:22.054,44,4,true
2020-05-25 01:57:22.191,42,4,true
2020-05-25 01:57:22.332,48,4,true
2020-05-25 01:57:22.500,41,4,true
2020-05-25 01:57:22.634,43,4,true
2020-05-25 01:57:22.803,45,4,true
2020-05-25 01:57:22.936,41,4,true
2020-05-25 01:57:23.071,41,4,true
2020-05-25 01:57:23.211,41,4,true
2020-05-25 01:57:23.363,43,4,true
2020-05-25 01:57:23.523,43,4,true
2020-05-25 01:57:23.658,44,4,true
2020-05-25 01:57:23.801,49,4,true
2020-05-25 01:57:23.980,40,4,true
2020-05-25 01:57:24.147,41,4,true
2020-05-25 01:57:24.286,47,4,true
2020-05-25 01:57:24.441,41,4,true
2020-05-25 01:57:24.573,39,4,true
2020-05-25 01:57:24.747,47,4,true
2020-05-25 01:57:24.907,40,4,true
2020-05-25 01:57:25.069,40,4,true
2020-05-25 01:57:25.204,39,4,true
2020-05-25 01:57:25.337,40,4,true
2020-05-25 01:57:25.566,67,4,true
2020-05-25 01:57:25.698,40,4,true
2020-05-25 01:57:25.831,42,4,true
2020-05-25 01:57:25.998,40,4,true
2020-05-25 01:57:26.162,44,4,true
2020-05-25 01:57:26.296,42,4,true
2020-05-25 01:57:26.479,44,4,true
2020-05-25 01:57:26.641,39,4,true
2020-05-25 01:57:26.773,41,4,true
2020-05-25 01:57:26.904,39,4,true
2020-05-25 01:57:27.039,44,4,true
2020-05-25 01:57:27.179,46,4,true
2020-05-25 01:57:27.340,43,4,true
2020-05-25 01:57:27.474,40,4,true
2020-05-25 01:57:27.604,40,4,true
2020-05-25 01:57:27.769,39,4,true
2020-05-25 01:57:27.942,45,4,true
2020-05-25 01:57:28.073,40,4,true
2020-05-25 01:57:28.203,39,4,true
2020-05-25 01:57:28.342,40,4,true
2020-05-25 01:57:28.473,41,4,true
2020-05-25 01:57:28.639,43,4,true
2020-05-25 01:57:28.769,41,4,true
2020-05-25 01:57:28.900,39,4,true
2020-05-25 01:57:29.062,42,4,true
2020-05-25 01:57:29.203,39,4,true
2020-05-25 01:57:29.403,39,3,true
2020-05-25 01:57:29.594,41,3,true
2020-05-25 01:57:29.738,42,3,true
2020-05-25 01:57:29.938,105,3,true
