Timestamp,TimeToClassify,LabelCount,IsRunningLocally,,,,,
38:37.1,39,4,TRUE,,,,,
38:37.2,39,4,TRUE,,,,,
38:37.3,42,4,TRUE,,,,,
38:37.4,39,4,TRUE,,,,,
38:37.6,42,4,TRUE,,,,,
38:37.7,39,4,TRUE,,,,,
38:37.8,41,4,TRUE,,,,,
38:38.0,54,4,TRUE,,,,,
38:38.1,39,4,TRUE,,,,,
38:38.2,64,4,TRUE,,,,,
38:38.4,64,4,TRUE,,,,,
